w_MO,w_MDF,w_MSCM,f1_RMSE,f2_DIR,f3_Lip95
0.6457470654481967,0.2842379496451901,0.0700149849066131,117.46662655096534,0.0379676282524664,55473.49150581304
0.8524971423851603,0.1324791864179358,0.0150236711969039,118.08588653399178,0.0179981379284996,56572.21295570529
0.8824630131264704,0.108438625581731,0.0090983612917987,118.20134913781688,0.0149334050905338,56679.742236437385
0.7233048222674454,0.2766949980100172,1.797225373708263e-07,117.48983496329024,0.0341060801616076,55762.213237984295
0.8480218085110507,0.1519781914889493,0.0,118.00736176214392,0.0196316822986654,56255.87164764104
0.9112111179256492,0.085330696575696,0.0034581854986547,118.31634838288788,0.0119846382969808,56828.693904511056
0.5832918138473754,0.3775635771871472,0.0391446089654775,117.13425206605932,0.0473762811044571,55079.57806823956
0.7221558072140555,0.2778441927859445,0.0,117.48547078920868,0.0342387697543874,55716.3736080441
0.886497861091544,0.0561396845321719,0.0573624543762839,118.43782187209592,0.0108665500507053,56803.94927469883
0.7643521932690033,0.2325676408038274,0.0030801659271693,117.6611638594704,0.029132964906122,56064.65047420555
0.6752277869329921,0.3247722130670079,0.0,117.31359804659364,0.0396470660702216,55489.60836815142
0.6872853230636704,0.2289926732732168,0.0837220036631126,117.68534178473966,0.0321664672665065,55699.82676814118
0.5874722201887351,0.4125277798112649,0.0,117.02557010148486,0.0497060404457196,55002.1989703691
0.7469950719850225,0.2530049280149776,0.0,117.58145336107586,0.0313678462748681,55910.86966745664
0.873971514633668,0.0611060328062251,0.0649224525601069,118.41435370408983,0.0117741465037884,56643.91102467766
0.902013052273269,0.0979869477267309,0.0,118.25821012544051,0.0133201380076749,56692.3581162696
0.5480069319997061,0.3125653432662852,0.1394277247340087,117.45938981692382,0.0441999723842782,55248.80900620469
0.8379726732082284,0.1549462989008496,0.0070810278909218,117.98902581668004,0.0202806561149373,56231.4760885978
0.8283083898428681,0.1715785792995801,0.0001130308575518,117.92020472759566,0.0219209683521518,56153.505998715824
0.8772440722099575,0.1227559277900424,0.0,118.14113191470784,0.0162190459484526,56574.535551167726
0.9059691973116945,0.0940308026883054,0.0,118.27722322734088,0.01285657971678,56737.3323247405
0.6517855845966559,0.2632048539508053,0.0850095614525387,117.5558708523599,0.0361803235164501,55548.37895119582
